Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
13-SEP-2022,17.9375,17.9375,16.8575,17.47,17.9375,-0.47,-2.61
14-SEP-2022,17.47,18.565,17.26,18.2775,17.47,0.81,4.62
15-SEP-2022,18.2775,19.215,16.78,18.3925,18.2775,0.11,0.63
16-SEP-2022,18.3925,20.2425,18.3,19.8225,18.3925,1.43,7.77
19-SEP-2022,19.8225,21.205,16.4725,19.94,19.8225,0.12,0.59
20-SEP-2022,19.94,19.94,18.1125,18.7975,19.94,-1.14,-5.73
21-SEP-2022,18.7975,20.29,18.305,19.325,18.7975,0.53,2.81
22-SEP-2022,19.325,20.1375,17.4075,18.815,19.325,-0.51,-2.64
23-SEP-2022,18.815,20.8125,17.345,20.5925,18.815,1.78,9.45
26-SEP-2022,20.5925,22.8975,18.805,21.8925,20.5925,1.30,6.31
27-SEP-2022,21.8925,22.2925,20.7875,21.5675,21.8925,-0.32,-1.48
28-SEP-2022,21.5675,22.3625,21.49,22.095,21.5675,0.53,2.45
29-SEP-2022,22.095,22.2875,21.065,21.3025,22.095,-0.79,-3.59
30-SEP-2022,21.3025,21.9875,19.6975,19.9675,21.3025,-1.33,-6.27
03-OCT-2022,19.9675,21.68,19.9675,21.365,19.9675,1.40,7.00
04-OCT-2022,21.365,21.365,19.4475,19.57,21.365,-1.79,-8.40
06-OCT-2022,19.57,20.02,18.585,19.315,19.57,-0.25,-1.30
07-OCT-2022,19.315,19.725,18.6875,18.8125,19.315,-0.50,-2.60
10-OCT-2022,18.8125,20.34,18.8125,19.6225,18.8125,0.81,4.31
11-OCT-2022,19.6225,20.8175,19.09,20.49,19.6225,0.87,4.42
12-OCT-2022,20.49,20.885,19.885,20.175,20.49,-0.31,-1.54
13-OCT-2022,20.175,20.9425,18.4025,20.29,20.175,0.11,0.57
14-OCT-2022,20.29,20.63,18.075,18.2575,20.29,-2.03,-10.02
17-OCT-2022,18.2575,19.0775,18.2575,18.4175,18.2575,0.16,0.88
18-OCT-2022,18.4175,18.4175,16.575,17.4525,18.4175,-0.96,-5.24
19-OCT-2022,17.4525,17.555,16.2275,17.4875,17.4525,0.04,0.20
20-OCT-2022,17.4875,17.7625,15.5675,17.2325,17.4875,-0.25,-1.46
21-OCT-2022,17.2325,17.4275,16.585,17.28,17.2325,0.05,0.28
24-OCT-2022,17.28,17.6725,17.07,17.4225,17.28,0.14,0.82
25-OCT-2022,17.4225,17.6175,16.49,16.88,17.4225,-0.54,-3.11
27-OCT-2022,16.88,17.07,14.79,16.5975,16.88,-0.28,-1.67
28-OCT-2022,16.5975,17.0375,15.8475,15.9225,16.5975,-0.68,-4.07
31-OCT-2022,15.9225,16.63,15.07,15.8025,15.9225,-0.12,-0.75
01-NOV-2022,15.8025,16.2025,15.1075,16.13,15.8025,0.33,2.07
02-NOV-2022,16.13,16.855,14.68,16.6625,16.13,0.53,3.30
03-NOV-2022,16.6625,16.7325,14.985,15.9425,16.6625,-0.72,-4.32
04-NOV-2022,15.9425,16.2075,15.4825,15.655,15.9425,-0.29,-1.80
07-NOV-2022,15.655,16.355,15.2775,15.585,15.655,-0.07,-0.45
09-NOV-2022,15.585,16.0675,15.0175,15.915,15.585,0.33,2.12
10-NOV-2022,15.915,16.2925,15.4925,15.5675,15.915,-0.35,-2.18
11-NOV-2022,15.5675,15.5675,14.2775,14.405,15.5675,-1.16,-7.47
14-NOV-2022,14.405,15.27,12.555,14.91,14.405,0.51,3.51
15-NOV-2022,14.91,15.015,13.8275,14.635,14.91,-0.28,-1.84
16-NOV-2022,14.635,15.5325,13.9275,15.1,14.635,0.46,3.18
17-NOV-2022,15.1,16.2625,13.09,14.8775,15.1,-0.22,-1.47
18-NOV-2022,14.8775,15.6925,13.86,14.39,14.8775,-0.49,-3.28
21-NOV-2022,14.39,15.5475,13.3625,14.7975,14.39,0.41,2.83
22-NOV-2022,14.7975,16.2725,13.32,13.8425,14.7975,-0.96,-6.45
23-NOV-2022,13.8425,14.3275,11.875,14.0425,13.8425,0.20,1.44
24-NOV-2022,14.0425,14.0425,12.9975,13.4775,14.0425,-0.57,-4.02
25-NOV-2022,13.4775,15.7725,12.7725,13.3325,13.4775,-0.14,-1.08
28-NOV-2022,13.3325,14.0575,12.41,13.565,13.3325,0.23,1.74
29-NOV-2022,13.565,14.62,12.4075,13.615,13.565,0.05,0.37
30-NOV-2022,13.615,14.05,12.7525,13.8075,13.615,0.19,1.41
01-DEC-2022,13.8075,14.23,12.985,13.36,13.8075,-0.45,-3.24
02-DEC-2022,13.36,14.0925,12.96,13.45,13.36,0.09,0.67
05-DEC-2022,13.45,14.4175,13.45,13.7325,13.45,0.28,2.10
06-DEC-2022,13.7325,14.2525,12.18,14.0425,13.7325,0.31,2.26
07-DEC-2022,14.0425,14.4625,13.795,14.0775,14.0425,0.04,0.25
08-DEC-2022,14.0775,14.89,13.26,13.3975,14.0775,-0.68,-4.83
09-DEC-2022,13.3975,13.9625,11.9125,13.4775,13.3975,0.08,0.60
12-DEC-2022,13.4775,14.15,12.5275,13.3175,13.4775,-0.16,-1.19
13-DEC-2022,13.3175,13.5775,11.4325,12.8825,13.3175,-0.44,-3.27
14-DEC-2022,12.8825,13.0825,11.5275,12.885,12.8825,0.00,0.02
15-DEC-2022,12.885,13.8825,12.5875,13.7325,12.885,0.85,6.58
16-DEC-2022,13.7325,14.22,12.4925,14.07,13.7325,0.34,2.46
19-DEC-2022,14.07,14.4875,13.5,13.5525,14.07,-0.52,-3.68
20-DEC-2022,13.5525,14.9225,13.04,13.78,13.5525,0.23,1.68
21-DEC-2022,13.78,16.01,12.4625,15.5625,13.78,1.78,12.94
22-DEC-2022,15.5625,16.3,14.44,15.1875,15.5625,-0.38,-2.41
23-DEC-2022,15.1875,16.48,14.4825,16.16,15.1875,0.97,6.40
26-DEC-2022,16.16,17.23,14.3075,15.9325,16.16,-0.23,-1.41
27-DEC-2022,15.9325,16.1325,14.925,15.29,15.9325,-0.64,-4.03
28-DEC-2022,15.29,15.6475,15.2725,15.395,15.29,0.11,0.69
29-DEC-2022,15.395,15.77,14.71,14.8125,15.395,-0.58,-3.78
30-DEC-2022,14.8125,15.115,14.2825,14.8675,14.8125,0.05,0.37
02-JAN-2023,14.8675,15.4525,14.5675,14.685,14.8675,-0.18,-1.23
03-JAN-2023,14.685,14.99,14.305,14.385,14.685,-0.30,-2.04
04-JAN-2023,14.385,15.6825,14.33,15.1975,14.385,0.81,5.65
05-JAN-2023,15.1975,15.6,14.8125,14.9825,15.1975,-0.21,-1.41
06-JAN-2023,14.9825,15.4375,14.6225,15.025,14.9825,0.04,0.28
09-JAN-2023,15.025,15.3775,14.53,14.6525,15.025,-0.37,-2.48
10-JAN-2023,14.6525,15.935,14.5625,15.51,14.6525,0.86,5.85
11-JAN-2023,15.51,16.225,15.115,15.435,15.51,-0.07,-0.48
12-JAN-2023,15.435,16.0425,14.4175,15.275,15.435,-0.16,-1.04
13-JAN-2023,15.275,15.6025,14.395,14.46,15.275,-0.81,-5.34
16-JAN-2023,14.46,15.3625,14.46,15.0225,14.46,0.56,3.89
17-JAN-2023,15.0225,15.31,13.84,14.59,15.0225,-0.43,-2.88
18-JAN-2023,14.59,14.75,12.4725,14.3725,14.59,-0.22,-1.49
19-JAN-2023,14.3725,14.8325,13.8925,13.96,14.3725,-0.41,-2.87
20-JAN-2023,13.96,14.185,11.6425,13.7875,13.96,-0.17,-1.24
23-JAN-2023,13.7875,14.26,13.48,13.6175,13.7875,-0.17,-1.23
24-JAN-2023,13.6175,13.81,13.3,13.6575,13.6175,0.04,0.29
25-JAN-2023,13.6575,15.4225,13.5175,14.655,13.6575,1.00,7.30
27-JAN-2023,14.655,18.0125,14.5825,17.32,14.655,2.67,18.18
30-JAN-2023,17.32,19.39,17.29,17.71,17.32,0.39,2.25
31-JAN-2023,17.71,18.3675,16.565,16.875,17.71,-0.84,-4.71
01-FEB-2023,16.875,18.54,14.8475,16.78,16.875,-0.09,-0.56
02-FEB-2023,16.78,17.7675,15.5075,15.7325,16.78,-1.05,-6.24
03-FEB-2023,15.7325,15.7575,14.27,14.3975,15.7325,-1.33,-8.49
06-FEB-2023,14.3975,15.205,14.185,14.6875,14.3975,0.29,2.01
07-FEB-2023,14.6875,14.875,13.665,14.125,14.6875,-0.56,-3.83
08-FEB-2023,14.125,14.2475,13.535,13.595,14.125,-0.53,-3.75
09-FEB-2023,13.595,13.815,12.0625,13.04,13.595,-0.56,-4.08
10-FEB-2023,13.04,13.2775,12.2075,12.745,13.04,-0.29,-2.26
13-FEB-2023,12.745,14.095,11.83,13.68,12.745,0.94,7.34
14-FEB-2023,13.68,13.68,12.4525,13.4525,13.68,-0.23,-1.66
15-FEB-2023,13.4525,13.4525,11.28,12.86,13.4525,-0.59,-4.40
16-FEB-2023,12.86,13.1625,10.1725,12.89,12.86,0.03,0.23
17-FEB-2023,12.89,13.52,10.8025,13.085,12.89,0.20,1.51
20-FEB-2023,13.085,13.7075,10.9225,13.3825,13.085,0.30,2.27
21-FEB-2023,13.3825,14.295,13.3825,14.0075,13.3825,0.63,4.67
22-FEB-2023,14.0075,15.915,12.3775,15.5875,14.0075,1.58,11.28
23-FEB-2023,15.5875,16.01,14.5175,15.075,15.5875,-0.51,-3.29
24-FEB-2023,15.075,15.1425,14.0075,14.185,15.075,-0.89,-5.90
27-FEB-2023,14.185,15.0975,13.75,13.875,14.185,-0.31,-2.19
28-FEB-2023,13.875,14.5675,13.5,14.02,13.875,0.14,1.05
01-MAR-2023,14.02,14.02,12.275,12.995,14.02,-1.03,-7.31
02-MAR-2023,12.995,13.55,11.1,12.97,12.995,-0.02,-0.19
03-MAR-2023,12.97,12.97,11.98,12.18,12.97,-0.79,-6.09
06-MAR-2023,12.18,12.4725,11.8375,12.2675,12.18,0.09,0.72
08-MAR-2023,12.2675,12.8475,11.8975,12.45,12.2675,0.18,1.49
09-MAR-2023,12.45,12.8425,11.78,12.725,12.45,0.28,2.21
10-MAR-2023,12.725,13.8175,12.725,13.4125,12.725,0.69,5.40
13-MAR-2023,13.4125,16.4275,13.4125,16.215,13.4125,2.80,20.89
14-MAR-2023,16.215,16.6425,15.0025,16.2175,16.215,0.00,0.02
15-MAR-2023,16.2175,16.505,14.5175,16.295,16.2175,0.08,0.48
16-MAR-2023,16.295,17.355,13.95,16.2175,16.295,-0.08,-0.48
17-MAR-2023,16.2175,16.2175,14.6,14.7675,16.2175,-1.45,-8.94
20-MAR-2023,14.7675,17.22,14.52,16.0075,14.7675,1.24,8.40
21-MAR-2023,16.0075,16.035,14.0825,15.0825,16.0075,-0.93,-5.78
22-MAR-2023,15.0825,15.0925,14.2425,14.8075,15.0825,-0.28,-1.82
23-MAR-2023,14.8075,15.0575,13.9025,14.49,14.8075,-0.32,-2.14
24-MAR-2023,14.49,15.43,14.2025,15.24,14.49,0.75,5.18
27-MAR-2023,15.24,16.0925,15.0975,15.445,15.24,0.21,1.35
28-MAR-2023,15.445,15.6075,14.865,15.1,15.445,-0.35,-2.23
29-MAR-2023,15.1,15.1,13.32,13.6275,15.1,-1.47,-9.75
31-MAR-2023,13.6275,13.6275,12.0725,12.935,13.6275,-0.69,-5.08
03-APR-2023,12.935,13.49,12.465,12.585,12.935,-0.35,-2.71
05-APR-2023,12.585,12.805,12.0525,12.4125,12.585,-0.17,-1.37
06-APR-2023,12.4125,12.57,11.65,11.7975,12.4125,-0.62,-4.95
10-APR-2023,11.7975,12.5625,11.7975,12.2725,11.7975,0.48,4.03
11-APR-2023,12.2725,12.2725,11.665,11.975,12.2725,-0.30,-2.42
12-APR-2023,11.975,12.395,11.975,12.2725,11.975,0.30,2.48
13-APR-2023,12.2725,12.51,11.84,11.9075,12.2725,-0.37,-2.97
17-APR-2023,11.9075,13.2725,11.9075,12.265,11.9075,0.36,3.00
18-APR-2023,12.265,12.525,11.8625,12.075,12.265,-0.19,-1.55
19-APR-2023,12.075,12.47,11.1075,12.1525,12.075,0.08,0.64
20-APR-2023,12.1525,12.3975,11.58,11.94,12.1525,-0.21,-1.75
21-APR-2023,11.94,12.04,11.52,11.63,11.94,-0.31,-2.60
24-APR-2023,11.63,12.205,11.58,11.6675,11.63,0.04,0.32
25-APR-2023,11.6675,11.8125,11.425,11.52,11.6675,-0.15,-1.26
26-APR-2023,11.52,11.8975,11.2975,11.6525,11.52,0.13,1.15
27-APR-2023,11.6525,12.02,10.96,11.425,11.6525,-0.23,-1.95
28-APR-2023,11.425,11.5425,10.7875,10.9475,11.425,-0.48,-4.18
02-MAY-2023,10.9475,12.0625,10.9475,11.8975,10.9475,0.95,8.68
03-MAY-2023,11.8975,12.25,11.13,11.84,11.8975,-0.06,-0.48
04-MAY-2023,11.84,12.03,11.185,11.7325,11.84,-0.11,-0.91
05-MAY-2023,11.7325,12.375,11.53,12.295,11.7325,0.56,4.79
08-MAY-2023,12.295,12.91,11.7225,12.635,12.295,0.34,2.77
09-MAY-2023,12.635,12.815,11.6575,12.6775,12.635,0.04,0.34
10-MAY-2023,12.6775,13.2975,11.5425,13.0825,12.6775,0.40,3.19
11-MAY-2023,13.0825,13.74,12.815,13.215,13.0825,0.13,1.01
12-MAY-2023,13.215,13.51,12.7375,12.8525,13.215,-0.36,-2.74
15-MAY-2023,12.8525,13.615,12.5375,13.1725,12.8525,0.32,2.49
16-MAY-2023,13.1725,13.485,11.71,13.2925,13.1725,0.12,0.91
17-MAY-2023,13.2925,13.58,11.895,13.105,13.2925,-0.19,-1.41
18-MAY-2023,13.105,13.105,11.1375,12.795,13.105,-0.31,-2.37
19-MAY-2023,12.795,12.82,11.6875,12.3025,12.795,-0.49,-3.85
22-MAY-2023,12.3025,12.82,11.555,12.57,12.3025,0.27,2.17
23-MAY-2023,12.57,13.075,12.3175,12.605,12.57,0.04,0.28
24-MAY-2023,12.605,13.4375,12.41,13.1125,12.605,0.51,4.03
25-MAY-2023,13.1125,13.1325,8.1825,12.52,13.1125,-0.59,-4.52
26-MAY-2023,12.52,12.8575,11.7,11.9,12.52,-0.62,-4.95
29-MAY-2023,11.9,12.4925,8.8075,12.2975,11.9,0.40,3.34
30-MAY-2023,12.2975,12.38,11.7675,12.01,12.2975,-0.29,-2.34
31-MAY-2023,12.01,12.4675,11.58,11.9725,12.01,-0.04,-0.31
01-JUN-2023,11.9725,11.9725,11.22,11.5975,11.9725,-0.38,-3.13
02-JUN-2023,11.5975,11.735,10.86,11.125,11.5975,-0.47,-4.07
05-JUN-2023,11.125,11.335,10.3225,11.1375,11.125,0.01,0.11
06-JUN-2023,11.1375,11.6175,10.465,11.38,11.1375,0.24,2.18
07-JUN-2023,11.38,11.5375,9.6375,11.4425,11.38,0.06,0.55
08-JUN-2023,11.4425,11.5675,10.13,11.2575,11.4425,-0.19,-1.62
09-JUN-2023,11.2575,11.2975,10.3075,11.12,11.2575,-0.14,-1.22
12-JUN-2023,11.12,11.8025,10.5825,11.245,11.12,0.13,1.12
13-JUN-2023,11.245,11.25,9.99,11.11,11.245,-0.13,-1.20
14-JUN-2023,11.11,11.3675,10.6325,11.1625,11.11,0.05,0.47
15-JUN-2023,11.1625,11.37,9.6925,11.08,11.1625,-0.08,-0.74
16-JUN-2023,11.08,11.08,10.5575,10.84,11.08,-0.24,-2.17
19-JUN-2023,10.84,11.4975,10.33,11.225,10.84,0.38,3.55
20-JUN-2023,11.225,11.4375,10.5675,11.1325,11.225,-0.09,-0.82
21-JUN-2023,11.1325,11.4325,10.77,11.2925,11.1325,0.16,1.44
22-JUN-2023,11.2925,11.7125,10.6925,11.5475,11.2925,0.25,2.26
23-JUN-2023,11.5475,11.8375,11.1425,11.235,11.5475,-0.31,-2.71
26-JUN-2023,11.235,11.925,11.235,11.395,11.235,0.16,1.42
27-JUN-2023,11.395,11.4225,10.6925,10.7775,11.395,-0.62,-5.42
28-JUN-2023,10.7775,11.535,10.6525,10.8875,10.7775,0.11,1.02
30-JUN-2023,10.8875,11.215,10.07,10.8,10.8875,-0.09,-0.80
03-JUL-2023,10.8,12.03,10.8,11.54,10.8,0.74,6.85
04-JUL-2023,11.54,11.99,11.5225,11.7,11.54,0.16,1.39
05-JUL-2023,11.7,12.21,11.5675,11.8825,11.7,0.18,1.56
06-JUL-2023,11.8825,12.205,11.7775,11.84,11.8825,-0.04,-0.36
07-JUL-2023,11.84,12.0725,11.08,11.5325,11.84,-0.31,-2.60
10-JUL-2023,11.5325,12.01,11.36,11.4625,11.5325,-0.07,-0.61
11-JUL-2023,11.4625,11.4625,10.945,11.0125,11.4625,-0.45,-3.93
12-JUL-2023,11.0125,11.2,10.72,10.935,11.0125,-0.08,-0.70
13-JUL-2023,10.935,11.1725,10.695,10.9375,10.935,0.00,0.02
14-JUL-2023,10.9375,10.9375,10.6125,10.6825,10.9375,-0.26,-2.33
17-JUL-2023,10.6825,11.3975,9.8575,11.315,10.6825,0.63,5.92
18-JUL-2023,11.315,12.02,11.0675,11.71,11.315,0.40,3.49
19-JUL-2023,11.71,11.9375,11.54,11.6,11.71,-0.11,-0.94
20-JUL-2023,11.6,12.255,11.37,11.785,11.6,0.19,1.59
21-JUL-2023,11.785,12.0325,11.06,11.485,11.785,-0.30,-2.55
24-JUL-2023,11.485,11.995,10.5375,11.6525,11.485,0.17,1.46
25-JUL-2023,11.6525,11.6525,10.1125,10.2425,11.6525,-1.41,-12.10
26-JUL-2023,10.2425,10.8625,10.2175,10.4575,10.2425,0.21,2.10
27-JUL-2023,10.4575,10.9825,9.8875,10.5125,10.4575,0.05,0.53
28-JUL-2023,10.5125,10.81,10.035,10.135,10.5125,-0.38,-3.59
31-JUL-2023,10.135,11.1875,10.135,10.4125,10.135,0.28,2.74
01-AUG-2023,10.4125,10.7025,10.195,10.2825,10.4125,-0.13,-1.25
02-AUG-2023,10.2825,11.805,9.95,11.2775,10.2825,0.99,9.68
03-AUG-2023,11.2775,11.96,10.9825,11.185,11.2775,-0.09,-0.82
04-AUG-2023,11.185,11.185,10.4825,10.5725,11.185,-0.61,-5.48
07-AUG-2023,10.5725,11.4175,10.4025,11.1025,10.5725,0.53,5.01
08-AUG-2023,11.1025,11.53,11.1025,11.325,11.1025,0.22,2.00
09-AUG-2023,11.325,11.765,10.485,11.14,11.325,-0.18,-1.63
10-AUG-2023,11.14,11.91,10.6275,11.4,11.14,0.26,2.33
11-AUG-2023,11.4,11.865,11.355,11.5225,11.4,0.12,1.07
14-AUG-2023,11.5225,12.755,10.4775,11.995,11.5225,0.47,4.10
16-AUG-2023,11.995,12.6825,11.995,12.125,11.995,0.13,1.08
17-AUG-2023,12.125,12.665,12.1125,12.24,12.125,0.12,0.95
18-AUG-2023,12.24,12.4925,10.7875,12.1425,12.24,-0.10,-0.80
21-AUG-2023,12.1425,12.59,11.1725,11.96,12.1425,-0.18,-1.50
22-AUG-2023,11.96,12.085,11.59,11.7475,11.96,-0.21,-1.78
23-AUG-2023,11.7475,11.885,10.3075,11.7275,11.7475,-0.02,-0.17
24-AUG-2023,11.7275,12.235,10.1975,11.7,11.7275,-0.03,-0.23
25-AUG-2023,11.7,12.2425,9.98,12.0825,11.7,0.38,3.27
28-AUG-2023,12.0825,12.72,9.5,12.3975,12.0825,0.32,2.61
29-AUG-2023,12.3975,12.4625,10.6475,12.225,12.3975,-0.17,-1.39
30-AUG-2023,12.225,12.2425,11.4625,11.8,12.225,-0.42,-3.48
31-AUG-2023,11.8,12.28,11.76,12.0625,11.8,0.26,2.22
01-SEP-2023,12.0625,12.18,10.4075,11.365,12.0625,-0.70,-5.78
04-SEP-2023,11.365,11.5425,10.86,10.9625,11.365,-0.40,-3.54
05-SEP-2023,10.9625,11.085,9.365,10.815,10.9625,-0.15,-1.35
06-SEP-2023,10.815,10.975,9.805,10.6775,10.815,-0.14,-1.27
07-SEP-2023,10.6775,11.025,9.8,10.8725,10.6775,0.20,1.83
08-SEP-2023,10.8725,10.97,10.0775,10.78,10.8725,-0.09,-0.85
11-SEP-2023,10.78,11.5,10.3375,11.3475,10.78,0.57,5.26
12-SEP-2023,11.3475,12.0225,10.7125,11.69,11.3475,0.34,3.02
13-SEP-2023,11.69,12.0475,11.535,11.8275,11.69,0.14,1.18